User ID,Timestamp,IP Address,Location,Device,Risk Score,Access Decision
105809cb-61df-4d15-9bde-243671138f63,2025-01-28 17:12:55.347811,71.138.142.227,Smithfurt,Workstation,0.7,MFA Required
9c15d753-3c73-4b75-9b73-18f5dbef0db3,2025-01-08 21:55:31.215710,132.34.250.20,West Kimberlymouth,Mobile,0.62,MFA Required
ea4b0cf1-5bbb-465b-9324-02a520effd0b,2025-02-04 23:39:26.684324,16.198.20.20,Lake Sarah,Workstation,0.03,Granted
4e3be1b0-03a0-42c4-ba1b-d574a81bc355,2025-02-02 02:01:20.046059,219.158.90.208,South Lorichester,Mobile,0.9,Denied
255e2abb-88f5-4b16-af73-a641f6252536,2025-01-08 20:55:15.090747,161.187.53.246,West Lindaton,Workstation,0.08,Granted
b0e395b5-01ef-4599-96eb-54575f98f37d,2025-01-19 07:02:52.625182,70.252.212.67,Port Megan,Tablet,0.83,Denied
e08e6b6f-651a-4484-a2f6-20594f218a1f,2025-02-04 04:57:17.997204,108.58.189.138,Moralesmouth,Workstation,0.4,Granted
e7e3dbbe-6305-4ba7-a02a-939f4ff31f87,2025-02-02 13:22:57.046096,198.85.48.71,Nelsonmouth,Laptop,0.54,MFA Required
4ed6a5c7-b613-4d88-bee3-f58e08e52cd9,2025-01-13 04:02:05.452848,25.249.65.20,West Jamesview,Laptop,0.57,MFA Required
fca0add7-4b88-4632-b3ad-3a644a455b14,2025-01-18 19:37:07.024781,130.201.162.32,Kristenton,Workstation,0.17,Granted
dfa11026-2925-4d38-ba0b-35a107c081c2,2025-01-10 08:34:42.623295,98.81.85.14,Kellyberg,Laptop,0.39,Granted
2dfe44b3-9da6-4293-81bc-b6c8ef8cfe71,2025-01-08 03:04:24.507432,144.4.52.136,Jessicafort,Tablet,0.74,MFA Required
175dcfcc-4182-40e9-8aa6-8c6939738ecc,2025-02-01 19:57:02.099099,73.8.108.186,Roseshire,Laptop,0.8,Denied
6b5213e6-cb6a-4df2-b3c8-29c0d0ae4e65,2025-01-21 04:51:25.885784,201.241.199.120,North Gloria,Mobile,0.28,Granted
d3c7b258-2701-4afa-b234-5f70742523d0,2025-01-21 17:54:39.481975,176.148.73.207,Annton,Tablet,0.14,Granted
211f2d9f-25e7-426e-8609-a0af6efbade8,2025-01-16 12:10:52.640273,51.3.57.32,West Ronaldhaven,Laptop,0.52,MFA Required
81c3d411-511c-4420-b8dc-89c938c53cd9,2025-01-24 08:18:15.343534,57.100.192.141,New Frankview,Laptop,0.93,Denied
87489750-72df-40f9-8dc9-0765670b2ae5,2025-02-01 21:20:22.522967,77.76.134.184,West Dustin,Workstation,0.96,Denied
e197e418-53f1-426f-bf85-1573de4c5902,2025-01-21 22:27:02.957025,117.209.42.179,Anitafort,Workstation,0.09,Granted
79d0a5d2-bd47-4221-8cc3-183682758af2,2025-01-30 02:40:55.380165,31.197.171.255,Baileybury,Tablet,0.61,MFA Required
ff45ce9f-dd5e-4694-81ed-ee65590401fd,2025-01-18 04:14:00.892869,158.93.159.30,North Alyssa,Tablet,0.22,Granted
2f965488-f118-425a-b7fa-a26782824f99,2025-01-19 00:33:06.895600,158.11.79.255,South Jasmin,Laptop,0.7,MFA Required
a83718da-f781-424e-9eb9-a03e7699d214,2025-01-25 19:34:21.117775,103.159.140.200,South David,Laptop,0.94,Denied
de07cbb6-6159-4798-a81a-9fb0608576f9,2025-01-28 17:32:45.093719,185.215.198.56,East Tamara,Tablet,0.96,Denied
9abb96f4-000e-4b41-a509-92527995caa4,2025-01-26 07:41:51.583659,21.103.243.72,West Lucas,Laptop,0.49,Granted
658ab7a7-fe42-4c69-ba05-576294f39907,2025-01-16 01:49:40.660380,25.15.219.115,Lake Denise,Workstation,0.51,MFA Required
51ccc73f-49ca-43d9-a7ca-7dc048a0bed6,2025-01-30 04:19:01.285372,58.65.85.215,North Peter,Laptop,0.98,Denied
e0a76e15-b202-4505-bb5d-1b490684b428,2025-02-03 20:08:23.967768,2.150.89.178,Lake Keith,Tablet,0.89,Denied
4a292d22-f16a-4428-9b78-dff09b09f01d,2025-02-03 20:42:03.558349,149.190.78.18,Mcguiretown,Workstation,0.72,MFA Required
22a506ae-41a2-400e-91ca-a63b7c7ce87f,2025-01-23 03:59:15.030969,221.188.70.158,East Anthonyfurt,Workstation,0.23,Granted
72e48247-ac6f-498b-ba45-87eb91467bca,2025-01-13 08:36:08.424966,151.7.33.145,West Lisa,Laptop,0.31,Granted
178d92cc-a8d7-4db1-a28e-b8f68de06a08,2025-01-30 17:47:45.330055,86.83.234.235,Kristentown,Laptop,0.9,Denied
7f4bb299-6b8e-4e37-b01e-3c206fcc86ac,2025-01-13 13:13:09.962090,201.132.243.183,West Amanda,Tablet,0.64,MFA Required
d17b0ef0-8f9c-4b08-bf42-1a5af21de4ad,2025-01-13 10:51:52.553875,1.87.6.154,Davidmouth,Workstation,0.43,Granted
2a84e7c8-84bd-46cc-b92b-9cbe85415549,2025-02-01 02:54:58.895462,49.89.35.0,West John,Tablet,0.24,Granted
a21a9f98-007e-4adb-8651-ae9afd6cac15,2025-01-29 02:36:57.688570,212.20.173.116,Terrymouth,Tablet,0.33,Granted
bc7fbcdb-1cbf-41ac-bdf5-62f651874fe7,2025-01-28 05:49:49.244402,190.243.197.226,South Laura,Mobile,0.55,MFA Required
f5a19c65-e40c-47ac-b92d-8613fa1f23d1,2025-01-12 06:38:23.085153,201.244.43.74,Lake Tiffany,Workstation,0.2,Granted
28e94830-cd41-40d0-861b-9f322250a72b,2025-01-21 15:15:28.747688,91.146.107.59,West Lindseyfort,Laptop,0.03,Granted
2a7aabe0-e66d-46d2-a208-59b427efdd90,2025-02-06 02:06:16.068367,11.118.79.235,Maddoxchester,Laptop,0.19,Granted
e6eccfd2-60db-484e-b619-1822442792d1,2025-01-30 17:04:25.076684,115.28.120.201,Townsendchester,Tablet,0.04,Granted
1d7c9ade-51a2-4fed-b3f4-71c2d504b217,2025-02-01 08:27:56.717346,163.174.151.19,West Travis,Workstation,0.32,Granted
8333c46d-bb9d-4b63-a50d-f53b84fa7b8e,2025-01-15 19:13:44.487332,150.9.39.61,Ramseyhaven,Tablet,0.25,Granted
91c2877d-5d7d-43ef-81f8-1be6cd5a52b1,2025-01-10 17:59:04.954535,166.35.47.184,Watsonbury,Laptop,0.4,Granted
e786338d-96c5-4758-bc02-ed3fd86ebbf0,2025-01-16 13:39:20.762386,181.30.6.235,West Lisa,Tablet,0.89,Denied
729b71a3-2379-489a-9290-720144f2e734,2025-02-04 08:35:50.941563,4.14.61.55,Ellisstad,Mobile,0.79,MFA Required
a1165517-9af0-424f-b11d-1677f91ad177,2025-02-03 19:31:40.092330,68.187.159.223,West Christopher,Tablet,0.19,Granted
a1da3ecc-76fe-4680-b9ad-d9a8321c97ad,2025-01-16 11:36:15.103006,62.78.201.140,West Nathanshire,Tablet,0.23,Granted
cef1a25a-9679-4cb9-8df6-da21c98261a8,2025-02-04 14:09:29.434776,134.97.46.10,Suttonton,Laptop,0.67,MFA Required
45f4e9b0-5568-4df9-b1b6-65313fe5083e,2025-01-21 14:29:02.551685,8.206.255.161,Port Melinda,Tablet,0.87,Denied
8bc57d3f-f143-4412-acca-650eaae2ad1b,2025-01-24 15:34:06.201906,35.3.55.25,Chenbury,Mobile,0.03,Granted
79c7ceab-5536-4f90-88a9-5adb66df1d96,2025-01-19 01:28:39.210763,188.236.42.86,Port Melissafort,Mobile,0.99,Denied
08d308f9-71a1-48e7-98d0-a2958e49f6f0,2025-01-11 06:13:06.836562,206.46.41.3,Williamsview,Tablet,0.95,Denied
703c94c6-e7db-47b7-9012-36c8ac9d90a5,2025-01-17 07:15:16.467076,92.218.14.146,Pinedachester,Tablet,0.41,Granted
45a1fdeb-3a32-4c9b-9609-60b422bf163b,2025-01-19 02:35:38.661044,223.78.246.242,New Christopherside,Laptop,0.47,Granted
05a78b45-8dc5-49a3-b718-c5f2cc27766c,2025-01-22 03:28:11.066183,183.28.147.252,Jacksonstad,Workstation,0.28,Granted
856214d4-bb9a-4b82-a736-91e556e9a78d,2025-01-24 10:20:04.997095,159.86.91.150,East Amandatown,Laptop,0.44,Granted
75869956-2d78-4fc0-9f9d-8382e32bd3c3,2025-01-11 10:18:30.201633,2.174.2.202,Riceburgh,Tablet,0.49,Granted
a52a57a6-0e96-4da4-8992-22f24508d854,2025-01-13 08:10:54.974397,160.227.170.130,Lauraview,Workstation,0.03,Granted
baf1b356-e690-4f10-b65d-4eaa1fcd6013,2025-01-25 14:46:47.215194,22.206.170.28,East Victoria,Laptop,0.54,MFA Required
b21dee56-4652-40a8-a328-7151129cf418,2025-01-28 16:20:15.685888,152.52.138.127,Andrealand,Laptop,0.49,Granted
49c03e89-8b68-413c-a114-872c7f5a4a45,2025-02-04 10:58:18.908228,177.238.164.65,Jamesland,Tablet,0.67,MFA Required
4550e01c-8cda-4816-9c27-59534e6c5e43,2025-01-11 00:03:21.996399,172.222.75.165,Margaretfort,Workstation,0.18,Granted
0015c1e5-62eb-4896-b274-cea3f4048c2a,2025-01-19 02:49:43.755720,43.85.226.236,Port Yvetteville,Mobile,0.72,MFA Required
7b81cfe7-1e69-45fd-a79c-f707e76d8af2,2025-01-27 07:16:35.862401,157.150.48.111,Port Patriciaton,Workstation,0.07,Granted
559b9f7b-654a-4454-a6ed-c53f7f167260,2025-01-30 08:52:52.096517,62.55.31.193,New Kristi,Tablet,0.35,Granted
3e804503-6eb6-4ef9-86e4-c89a95f2b618,2025-02-06 06:03:52.249352,176.6.72.190,South Tammy,Mobile,0.85,Denied
1699433f-432e-4435-8020-1d14d7abe9a2,2025-01-12 23:42:23.084501,162.18.9.207,North Jackville,Workstation,0.79,MFA Required
986f6a24-ad2a-4327-aeb2-2348610fa14d,2025-01-22 00:21:50.097630,55.95.213.242,Port Sarahburgh,Mobile,0.13,Granted
e3afd9cc-021d-4233-b6fd-3dba638ac873,2025-01-27 11:03:54.239827,22.227.131.181,Monteston,Tablet,0.05,Granted
25396b5c-a5b4-4c2c-a0ce-16eb4a163dfd,2025-01-13 18:02:38.835041,52.165.232.83,Meredithshire,Laptop,0.7,MFA Required
fa205436-4388-4af3-960e-469bf5c8d233,2025-01-28 05:07:42.187912,150.173.108.165,New Javierstad,Mobile,0.53,MFA Required
362e620f-f368-4ba8-8718-afd490c7f875,2025-02-05 03:24:18.846067,36.16.7.84,West Kellystad,Laptop,0.64,MFA Required
42d26d3c-be15-4e03-980e-daa594f51a9f,2025-01-10 11:20:22.163988,139.100.158.47,Port Christopher,Laptop,0.52,MFA Required
2ed43664-d191-4c6f-97c8-0eb6233323d9,2025-01-22 13:31:13.915391,161.132.47.14,Garciaborough,Tablet,0.7,MFA Required
e2b8d68c-0bb4-452e-bc7c-55d3c344b8e8,2025-01-08 07:16:23.789626,205.231.216.56,Paulshire,Tablet,0.17,Granted
e45d051a-b330-4f47-accd-b574c4954096,2025-01-25 18:54:11.667084,21.127.184.151,Dukestad,Tablet,0.29,Granted
ae5676dc-4a53-477f-aa78-f92dcf33fb74,2025-01-14 13:23:15.331079,133.156.127.250,Kristietown,Mobile,0.48,Granted
f4b4ed23-0e8f-4d8d-b295-c343ecc41e57,2025-01-24 18:02:39.929879,193.100.14.39,Palmermouth,Laptop,0.93,Denied
3deb00b5-9123-4940-9dab-04a12141146e,2025-01-20 19:46:03.236353,126.17.71.215,Howardton,Mobile,0.97,Denied
a230f2c5-4deb-42f3-8e98-20637bd93061,2025-01-16 07:48:36.833673,189.234.35.21,Campbellland,Mobile,0.33,Granted
5a06d08e-74bc-4578-986d-3292facbb4a0,2025-01-14 17:00:17.630160,140.142.144.36,Hayesville,Tablet,0.37,Granted
4cde6c4f-d0c3-4cad-b952-a8582ae8e319,2025-01-12 18:44:42.955761,198.199.20.110,New Miguelborough,Tablet,0.2,Granted
d33a65b3-1ddc-4b9b-a684-fced1b3060b4,2025-01-14 21:49:29.923859,158.166.152.147,Lake Dianamouth,Laptop,0.82,Denied
ba344a6e-e5da-4788-8aa0-636bfc40c004,2025-01-18 08:34:55.099378,112.216.167.125,New Amandachester,Laptop,0.2,Granted
26a16737-d25b-457f-847b-a0492bb0c27e,2025-01-15 08:19:13.902355,187.25.51.212,Jamesfort,Mobile,0.22,Granted
b8c8f54f-47b0-41e2-8017-9090fadce8a6,2025-01-07 20:47:08.903346,91.187.149.198,Susanshire,Laptop,0.65,MFA Required
9c15c68c-b171-428d-be4b-f400068faa96,2025-01-08 15:49:00.628948,207.245.31.63,Lake Evan,Laptop,0.66,MFA Required
50114834-f270-4545-80d8-889cb2e7469f,2025-02-01 02:49:06.521760,158.159.116.139,Lake Matthew,Mobile,0.33,Granted
a34c01c7-84fd-4547-a2eb-82e48102a8dd,2025-01-09 02:48:38.378916,32.165.204.154,North Staceyshire,Mobile,0.01,Granted
d7fac5ec-3c3f-4250-8399-f668d8c968c6,2025-01-07 18:06:34.755334,190.115.60.60,Romanbury,Tablet,0.55,MFA Required
62699f3c-4d8b-419b-9a68-2603f9002cd9,2025-02-03 17:52:30.501185,182.54.151.114,Lake Andrew,Workstation,0.65,MFA Required
2f6c3d61-5e5d-4600-b582-69f6e423642e,2025-02-04 07:23:21.942321,96.108.129.53,New Emilyburgh,Tablet,0.27,Granted
339b4c8a-6b94-4f7b-b7bd-993c83ef03b2,2025-02-01 13:41:24.178987,138.57.40.151,Millsport,Workstation,0.98,Denied
08da8a35-d700-4914-8024-05edd6c4140c,2025-01-23 19:16:41.271369,64.70.102.58,New Christopher,Mobile,0.65,MFA Required
4b77eaeb-5900-4600-80e3-af3ef30e810a,2025-01-24 15:36:31.309155,17.20.245.96,Dixonchester,Tablet,0.48,Granted
7b649e27-5b2c-4dc6-a75f-2e8f81a09965,2025-01-25 20:58:16.369555,119.179.50.91,Jeffreymouth,Laptop,0.66,MFA Required
ea02e30a-463f-4338-b4ea-3a431591bc9b,2025-01-16 23:14:38.390167,7.103.184.66,East Melanieshire,Mobile,0.53,MFA Required
29e0b50a-3531-4252-8d0e-02f765498691,2025-02-04 16:09:44.311066,149.68.110.107,Port Amytown,Laptop,0.51,MFA Required
a46ebb46-6abe-4bd9-be77-c10598c382e8,2025-01-24 06:12:31.231294,4.111.177.153,Port Daniel,Tablet,0.74,MFA Required
d677f940-9a25-45b9-97f3-cb96ce3172b3,2025-01-08 07:33:24.737833,172.147.45.178,New Christinaport,Laptop,0.89,Denied
30113a3b-5b27-4151-bb13-e456582763fc,2025-01-08 22:28:31.994911,89.67.121.181,North Brenda,Mobile,0.22,Granted
dae0ee8d-818c-41ea-ae1b-c600a70818be,2025-01-19 03:10:21.452913,54.195.5.136,Lake Nathanchester,Tablet,0.84,Denied
8114ac08-1515-4ae5-96bd-5a860af3ea00,2025-01-12 05:09:57.433925,1.102.205.241,Lake Veronica,Laptop,0.32,Granted
56576b68-39cf-49e4-8344-f543d4dca6aa,2025-01-27 20:43:11.346544,141.161.192.54,North Rebeccastad,Tablet,0.88,Denied
6356c7fb-89d6-4e95-934e-f194bf8dbe62,2025-02-06 04:45:05.410465,130.15.194.150,North Timothyhaven,Tablet,0.41,Granted
36645933-b7bb-4839-ab87-2c7847c37c09,2025-01-12 13:36:17.927021,174.172.240.143,East Timothytown,Laptop,0.85,Denied
4ac4cce4-5de1-476b-bfa8-9de99e2c4432,2025-01-09 01:34:31.743603,217.251.10.90,New William,Workstation,0.08,Granted
19d20b52-be0a-423b-b28d-555d2c787bb0,2025-01-30 21:02:22.565916,152.147.115.192,West Jeremyside,Laptop,0.18,Granted
533f0583-ff1f-4b9c-b79d-677517c8503b,2025-02-02 23:21:10.812147,153.140.13.38,Dianetown,Mobile,0.38,Granted
80a346f5-03be-482b-b4d7-8ce7d7898773,2025-01-15 01:00:34.300690,140.215.179.225,Millertown,Tablet,0.2,Granted
0d7568a7-904a-4865-b63a-f5d5f8f282af,2025-01-15 03:31:17.188751,184.76.107.60,Carrillomouth,Tablet,0.92,Denied
fbfdb632-d599-46ca-ace9-c327ba41d810,2025-01-29 04:52:34.075351,38.58.204.157,Lake Derek,Laptop,0.48,Granted
260aee3a-8d3b-477e-ae69-43875d58d7cb,2025-02-01 06:22:54.303461,121.216.3.93,Lawrencehaven,Workstation,0.09,Granted
8aec9cef-81ee-4f5c-960c-fba4b42703e3,2025-01-18 03:31:29.059847,202.138.236.58,West Christopherstad,Mobile,0.58,MFA Required
e9c701b5-9abe-4a7d-a38e-83014b7cb832,2025-01-13 18:58:04.222029,65.190.72.88,Joshuashire,Tablet,0.88,Denied
4e5af0aa-5188-412b-ac7c-27b55173a4b4,2025-01-12 23:36:35.258323,135.232.55.223,Guerreroland,Mobile,0.24,Granted
0eb0e66d-273d-4b4b-8369-3b9302abe8c7,2025-01-07 18:45:58.120560,48.190.124.237,Travisshire,Workstation,0.62,MFA Required
64afa0e3-259d-4257-80aa-971f37c75ae8,2025-02-03 09:41:58.348140,92.189.68.160,East Denisefurt,Laptop,0.49,Granted
48370931-8ab7-40d2-a023-70a82dc76e7a,2025-02-05 07:54:06.871776,109.122.208.104,Barnesbury,Tablet,0.7,MFA Required
f52429f8-0336-4e28-a083-14db28764f38,2025-02-04 18:53:13.756212,10.29.4.73,West Katherineport,Mobile,0.81,Denied
3e1f8e65-f895-4e3c-a920-93d1c2f3be1a,2025-02-01 08:37:28.232466,193.214.84.3,East Victorstad,Tablet,0.5,MFA Required
ecb1f3ef-7383-431b-a4de-e89dfd591dfb,2025-01-12 20:49:25.536946,60.239.139.218,South William,Tablet,0.03,Granted
1025195d-abda-4ac2-975e-e813ccd63010,2025-01-13 05:15:27.349976,61.158.91.193,Websterfort,Mobile,0.23,Granted
ca7f91f5-3317-4d86-8f51-470cadcbd6ab,2025-01-23 19:35:53.953710,19.231.158.171,Lake Ethan,Laptop,0.46,Granted
5c6f631b-49b4-4590-9082-92cf837d4818,2025-01-23 14:43:07.892559,53.57.228.180,Burnsborough,Laptop,0.6,MFA Required
d5fe0b12-182e-41e0-971a-3969e9f5b171,2025-02-06 05:17:33.204670,94.154.219.91,Gonzalezland,Tablet,0.65,MFA Required
0e402318-ee79-4fc9-8209-02d82b8e9978,2025-01-29 07:20:56.573491,74.86.20.221,Lake Shaneshire,Laptop,0.67,MFA Required
f00e6a4d-c1a6-46e9-bdaf-f5d3c4c5892a,2025-01-27 03:52:19.947329,85.42.53.76,Gardnermouth,Mobile,0.93,Denied
6f9302f6-881e-4539-a312-abe8e93fee21,2025-01-19 06:50:28.170970,64.116.132.251,Melissahaven,Mobile,0.93,Denied
87ca8d04-30f5-49fd-a08c-dca3df970590,2025-01-09 02:29:05.004962,216.83.248.226,Smithborough,Mobile,0.23,Granted
d9e554d6-adab-41e5-8fe0-76bc62f66ada,2025-01-23 04:25:38.126532,215.72.175.55,Vargasburgh,Laptop,0.99,Denied
8a372f57-44bb-45fe-92bf-8011369cb917,2025-01-30 15:27:43.479618,102.121.129.249,Port Jessicamouth,Mobile,0.33,Granted
45645170-0961-4a46-9c17-c0785bfda948,2025-02-01 01:30:46.792347,123.8.225.15,East Michael,Workstation,0.35,Granted
7d802e10-f9d2-40ff-ada6-9e5c3a098439,2025-01-28 12:58:30.609575,111.122.52.124,Tylerbury,Tablet,0.24,Granted
e7acddc5-eb82-402f-90b7-43370e11f367,2025-01-19 17:58:52.272399,97.160.81.90,New Danielville,Mobile,0.04,Granted
0937f672-f701-48fb-bb28-828e590d0d6d,2025-01-27 20:17:31.984493,129.229.0.55,Nathanielbury,Tablet,0.89,Denied
69dd1ac7-8839-4f92-bac9-a137f026bb61,2025-01-24 16:45:33.748470,48.154.96.143,Romeroberg,Workstation,0.55,MFA Required
b183a4eb-5667-42fe-add6-9a397efb114b,2025-01-28 09:44:17.557441,48.111.109.174,North Jesse,Mobile,0.23,Granted
b15d1390-5d4d-4b8d-b1f4-e4c4282c7b49,2025-01-12 23:25:26.449439,97.184.52.249,South Joshuaberg,Mobile,0.25,Granted
82a06f1e-42c9-4a73-90bf-9da28d5afb9b,2025-01-24 04:06:39.393986,184.170.197.50,Durhamberg,Mobile,0.7,MFA Required
078157bb-d52b-4734-b071-30808a0c86ff,2025-01-07 22:48:47.866060,167.175.90.170,Marymouth,Workstation,0.71,MFA Required
7b184cb5-416e-4828-b0cf-364c71c989e9,2025-01-22 03:40:14.241248,164.159.169.20,Mitchellton,Workstation,0.87,Denied
1856405d-b817-4663-912e-686eec19299c,2025-01-13 18:40:09.752314,223.139.152.107,South Kara,Workstation,0.53,MFA Required
8c13e3ff-07bb-49a8-88c3-053db0820920,2025-01-23 01:21:43.237745,166.230.73.113,North Melissashire,Tablet,0.78,MFA Required
a03fd125-4dca-46df-96ff-5cb24a3e703c,2025-01-15 13:00:51.083309,138.70.110.169,East Trevorborough,Workstation,0.17,Granted
36553efa-7a8e-464e-aa4d-1d1af1ec3614,2025-01-27 13:32:58.513324,205.152.136.107,East David,Workstation,0.43,Granted
17694e29-7e2b-4ffd-b5af-1d53c84df012,2025-02-05 15:47:16.255616,17.232.208.233,Lake Jennaborough,Laptop,0.67,MFA Required
72713d51-f98e-4199-a7cc-8e5de4dfc993,2025-02-06 10:51:48.355736,122.83.227.16,North Feliciaburgh,Tablet,0.64,MFA Required
3bf18fea-a818-48e5-851e-a1eda2bd0dad,2025-01-17 04:12:47.893052,90.88.7.133,New Steven,Laptop,0.85,Denied
30979795-8ae9-4b0d-ba82-100022fbed08,2025-01-11 17:54:46.604654,114.255.11.236,East Holly,Workstation,0.53,MFA Required
4a6f7984-9735-4928-b698-16d37940107d,2025-01-13 16:20:11.351503,173.220.154.182,Jessicachester,Laptop,0.34,Granted
e7653082-ccba-41de-8c70-69f91e4a8130,2025-01-08 16:20:29.144832,124.166.130.210,North Paulfurt,Tablet,0.44,Granted
35690291-4566-4328-a4a5-d777186162cb,2025-01-26 15:01:26.786875,108.241.249.29,Whitneyborough,Tablet,0.61,MFA Required
a23e94e9-0adc-412b-8be7-b1f0e306d41d,2025-01-23 14:13:30.709846,161.158.42.97,Nancymouth,Mobile,0.77,MFA Required
079f9d8b-7525-48e7-a9e4-b89a526b6160,2025-01-21 14:37:49.363148,10.188.58.36,Paigehaven,Laptop,0.23,Granted
53efef2e-998d-483b-81e9-659db76fa7ea,2025-01-14 16:15:44.433954,188.60.98.104,Hernandezberg,Workstation,0.92,Denied
9feccea6-0845-4310-832b-8deaabf56db1,2025-01-20 11:17:19.858827,212.255.217.124,Lake Haley,Tablet,0.21,Granted
7c185188-2e87-4368-9a0b-69b94edabcbb,2025-01-17 03:39:55.676001,146.149.9.208,West Kelsey,Mobile,0.78,MFA Required
de5d1909-0c9b-422c-9b5c-13f8e11432b0,2025-01-11 17:09:15.213874,11.1.219.207,Gonzalezmouth,Workstation,0.84,Denied
91f7d6aa-e715-4e7c-8628-5f8b1bf0739d,2025-01-07 18:25:36.809040,208.203.200.5,Haleport,Laptop,0.04,Granted
8752a32f-1ca7-4ff7-92e1-eb5d157c8bda,2025-02-03 15:51:58.473509,128.28.158.130,Rebeccaborough,Tablet,0.53,MFA Required
6bc71f91-98c5-4778-8892-5547b96a6740,2025-01-25 21:31:10.739047,215.149.148.166,South Kevinstad,Laptop,0.44,Granted
d969950d-53ba-4813-b535-cdb29c2e40c5,2025-01-21 12:41:08.338076,195.206.214.138,North Michaelbury,Tablet,0.88,Denied
c93a957e-ad20-4d56-a2e6-919f5f8a3c58,2025-02-05 15:23:55.789439,161.54.88.137,Barnesmouth,Workstation,0.02,Granted
96738402-eda7-4f90-842e-ae02850a7555,2025-01-09 05:25:58.588987,9.131.147.73,South Stephen,Workstation,0.33,Granted
4b4d8dac-e1ad-4e76-9916-c5f01ad48142,2025-02-02 11:01:38.695343,74.250.120.83,Victoriashire,Laptop,0.88,Denied
a3101804-a9e8-4109-9272-b9693f6e7e70,2025-02-01 04:46:52.546396,79.255.17.232,East Wendy,Mobile,0.4,Granted
104264d0-01fa-41ae-89f2-1958f55861f4,2025-01-20 04:35:01.699162,44.133.235.86,North James,Laptop,0.73,MFA Required
81f7d1e4-0c5f-450c-8ce6-adf7787f8dc2,2025-01-22 11:23:49.129240,76.189.110.224,South Sarahside,Laptop,0.58,MFA Required
c1c941d6-90e7-4535-8452-452db95e2c33,2025-01-16 03:53:04.024661,12.58.234.211,Hillborough,Laptop,0.69,MFA Required
2419eaeb-5f8b-4125-9ec7-a3b11f32b4b0,2025-01-20 14:41:31.366427,54.146.215.29,East Ericafort,Workstation,0.49,Granted
0d6d22f2-86e3-41b9-a25e-51ead1df20d1,2025-01-10 05:32:26.468111,132.190.4.88,West Ashleyton,Tablet,0.31,Granted
829b9d8c-819e-409b-bdb0-9e3c3d2b2495,2025-01-11 06:06:52.304555,150.202.246.127,East Karl,Laptop,0.16,Granted
827be1a4-ef6c-48fe-99be-ae9d832a15e9,2025-01-09 18:07:28.016992,111.119.230.155,East Scottton,Mobile,0.54,MFA Required
360f5bb9-9a23-42ec-b5b0-7374251b5e88,2025-01-29 19:56:03.385284,207.247.150.155,Lake Chloebury,Tablet,0.26,Granted
68d8af38-98ea-4f9a-bf69-cc0509fe6db2,2025-01-18 19:44:34.330445,90.130.5.110,Port Nina,Workstation,0.8,Denied
f0d04b82-b7e9-42a8-b6ff-aee9cedd9a93,2025-02-04 18:44:35.038134,192.185.188.101,Ruthview,Workstation,0.59,MFA Required
9c5318fc-6c05-42e1-aa82-23468ecd92c1,2025-01-28 10:01:27.436481,154.114.21.39,Laurenmouth,Mobile,0.18,Granted
2c09cd0f-c1f9-43a2-a835-5bed5861fc5d,2025-01-21 18:04:59.862923,104.162.100.223,North Juliaview,Workstation,0.71,MFA Required
3fe7aef2-fae4-43ea-9776-c075fa57c92a,2025-01-29 23:37:21.182631,190.252.67.43,Angelashire,Laptop,0.56,MFA Required
a1df3b3a-fb3d-4615-9481-1a2a23309771,2025-01-16 18:26:01.732794,197.109.8.249,East Williamberg,Laptop,0.78,MFA Required
5f90fbb1-94c7-4311-b897-649069c71ca1,2025-01-25 10:58:47.584350,30.172.125.57,Jamesshire,Tablet,0.8,Denied
45c42c47-ec0c-4039-bee5-3d114cf10638,2025-01-25 03:32:58.913091,115.230.40.64,Floydhaven,Tablet,0.23,Granted
16a37786-0464-45a1-98c7-3d5eb7bd00bf,2025-01-19 17:09:07.480484,77.132.6.86,Port Mary,Tablet,0.24,Granted
8e261a11-dbf1-45b2-84e8-4bdcc7623543,2025-01-10 22:58:59.721474,1.103.221.237,North Debraport,Laptop,0.22,Granted
83b41fce-0763-4b2b-ad39-0ebecc992cdb,2025-01-12 05:21:28.740317,82.152.17.173,East Mistymouth,Workstation,0.66,MFA Required
3c4c5296-2d14-4d9f-8f10-cc932d3658aa,2025-01-09 12:30:04.126738,107.64.208.111,Dixonmouth,Mobile,0.6,MFA Required
fb6a0139-76cd-4901-a52b-25e3d342b0b7,2025-01-15 14:15:04.292089,2.252.4.186,Hayleymouth,Tablet,0.28,Granted
24a36fd1-87b5-44da-a0f4-715d82c87165,2025-01-11 11:53:10.900538,93.159.227.221,East Xaviershire,Laptop,0.94,Denied
12bad4b3-5a3c-41ae-96d8-d6825a00e7c3,2025-01-17 21:09:36.885421,35.90.238.224,New Christopher,Mobile,0.83,Denied
bcafdbea-5ab7-46a5-bbec-ad200d3aa06b,2025-01-20 23:55:49.181175,90.29.90.109,North Erichaven,Laptop,0.35,Granted
6378ba0f-eaaf-465c-b3ee-cb823b2f1eb4,2025-01-08 20:33:04.060920,137.93.155.26,South Michelle,Laptop,0.96,Denied
62b5338d-6525-49c5-adca-7defd9364640,2025-01-26 13:14:15.218603,2.174.239.34,Andrewborough,Workstation,0.38,Granted
c455b356-f3ab-4406-843f-c535ec8fa346,2025-01-31 13:56:42.082688,223.110.96.50,West Shannon,Mobile,0.08,Granted
